"Date","Share Code","Year High (GHS)","Year Low (GHS)","Previous Closing Price VWAP (GHS)","Opening Price (GHS)","Closing Price VWAP (GHS)","Price Change (GHS)","Closing Bid Price (GHS)","Closing Offer Price (GHS)","Total Shares Traded","Total Value Traded","Last Transaction Price (GHS)"
"2012-08-24","GOIL","0.53","0.32","0.52","0.52","0.52","0.00","0.52","0.53","26,100","","0.52"
"2012-08-27","GOIL","0.53","0.32","0.52","0.52","0.53","0.01","0.52","0.53","6,400","","0.52"
"2012-08-28","GOIL","0.53","0.32","0.53","0.53","0.53","0.00","0.53","","177,700","","0.53"
"2012-08-29","GOIL","0.53","0.32","0.53","0.53","0.53","0.00","0.53","","48,700","","0.53"
"2012-08-30","GOIL","0.53","0.32","0.53","0.53","0.54","0.01","0.54","","1,000","","0.54"
"2012-08-31","GOIL","0.53","0.32","0.54","0.54","0.54","0.00","0.54","","1,300","","0.54"
"2012-09-03","GOIL","0.53","0.32","0.54","0.54","0.54","0.00","0.54","","15,700","","0.54"
"2012-09-04","GOIL","0.53","0.32","0.54","0.54","0.54","0.00","0.54","","3,100","","0.54"
"2012-09-05","GOIL","0.54","0.32","0.54","0.54","0.54","0.00","0.54","","4,800","","0.54"
"2012-09-06","GOIL","0.54","0.32","0.54","0.54","0.54","0.00","0.54","","18,000","","0.54"
"2012-09-07","GOIL","0.54","0.32","0.54","0.54","0.54","0.00","0.54","","2,300","","0.54"
"2012-09-11","GOIL","0.54","0.32","0.54","0.54","0.54","0.00","0.54","0.55","7,600","","0.54"
"2012-09-10","GOIL","0.54","0.32","0.54","0.54","0.54","0.00","0.54","","6,800","","0.54"
"2012-09-12","GOIL","0.55","0.32","0.54","0.54","0.55","0.01","0.54","0.55","39,200","","0.54"
"2012-09-13","GOIL","0.55","0.32","0.55","0.55","0.54","-0.01","0.54","","9,000","","0.54"
"2012-09-14","GOIL","0.55","0.32","0.54","0.54","0.54","0.00","0.54","","8,000","","0.54"
"2012-09-17","GOIL","0.55","0.32","0.54","0.54","0.54","0.00","0.54","","57,300","","0.54"
"2012-09-18","GOIL","0.55","0.32","0.54","0.54","0.54","0.00","0.54","0.55","6,100","","0.54"
"2012-09-19","GOIL","0.55","0.32","0.54","0.54","0.54","0.00","0.54","0.55","5,000","","0.54"
"2012-09-20","GOIL","0.55","0.32","0.54","0.54","0.54","0.00","0.54","0.55","300","","0.54"
"2012-09-24","GOIL","0.55","0.32","0.54","0.54","0.55","0.01","0.54","0.56","114,100","","0.55"
"2012-09-25","GOIL","0.55","0.32","0.55","0.55","0.55","0.00","0.54","0.55","10,200","","0.55"
"2012-09-26","GOIL","0.55","0.32","0.55","0.55","0.55","0","0.55","","20,800","","0.55"
"2012-09-27","GOIL","0.55","0.32","0.55","0.55","0.55","0.00","0.55","","40,400","","0.55"
"2012-09-28","GOIL","0.55","0.32","0.55","0.55","0.55","0.00","0.55","0.56","30,900","","0.55"
"2012-10-01","GOIL","0.55","0.32","0.55","0.55","0.55","0.00","0.55","0.56","2,900","","0.55"
"2012-10-02","GOIL","0.55","0.32","0.55","0.55","0.55","0.00","0.55","","2,700","","0.55"
"2012-10-03","GOIL","0.55","0.32","0.55","0.55","0.55","0.00","0.55","","20,600","","0.55"
"2012-10-04","GOIL","0.55","0.32","0.55","0.55","0.55","0.00","0.55","","20,200","","0.55"
"2012-10-05","GOIL","0.55","0.32","0.55","0.55","0.55","0.00","0.55","","1,100","","0.55"
"2012-10-08","GOIL","0.55","0.32","0.55","0.55","0.55","0.00","0.55","0.56","2,500","","0.55"
"2012-10-09","GOIL","0.55","0.32","0.55","0.55","0.56","0.01","0.56","","8,800","","0.56"
"2012-10-10","GOIL","0.55","0.32","0.56","0.56","0.55","-0.01","0.55","0.56","17,500","","0.55"
"2012-10-11","GOIL","0.55","0.32","0.55","0.55","0.55","0.00","0.55","0.56","6,100","","0.55"
"2012-10-12","GOIL","0.55","0.32","0.55","0.55","0.55","0.00","0.55","0.56","68,900","","0.55"
"2012-10-15","GOIL","0.55","0.32","0.55","0.55","0.55","0.00","0.55","0.56","76,300","","0.55"
"2012-10-16","GOIL","0.55","0.32","0.55","0.55","0.56","0.01","0.56","","41,500","","0.56"
"2012-10-17","GOIL","0.55","0.32","0.56","0.56","0.56","0.00","0.56","0.57","1,500","","0.56"
"2012-10-18","GOIL","0.55","0.32","0.56","0.56","0.59","0.03","0.56","0.59","381,800","","0.59"
"2012-10-19","GOIL","0.55","0.32","0.59","0.59","0.59","0.00","0.56","","27,500","","0.59"
"2012-10-22","GOIL","0.55","0.32","0.59","0.59","0.59","0.00","0.56","0.59","0","","0.59"
"2012-10-23","GOIL","0.55","0.32","0.59","0.59","0.59","0","0.56","0.59","0","","0.59"
"2012-10-24","GOIL","0.55","0.32","0.59","0.59","0.59","0.00","0.56","0.59","600","","0.59"
"2012-10-25","GOIL","0.55","0.32","0.59","0.59","0.59","0.00","0.57","","32,900","","0.59"
"2012-10-29","GOIL","0.55","0.32","0.59","0.59","0.60","0.01","0.57","0.60","11,300","","0.60"
"2012-10-30","GOIL","0.55","0.32","0.60","0.60","0.59","-0.01","0.57","","26,500","","0.59"
"2012-10-31","GOIL","0.55","0.32","0.59","0.59","0.60","0.01","","","50,000","","0.60"
"2012-11-02","GOIL","0.55","0.32","0.60","0.60","0.60","0.00","0.60","","59,900","","0.60"
"2012-11-01","GOIL","0.55","0.32","0.60","0.60","0.60","0.00","0.60","","16,100","","0.60"
"2012-11-05","GOIL","0.55","0.32","0.60","0.60","0.60","0.00","0.60","","12,100","","0.60"
"2012-11-06","GOIL","0.55","0.32","0.60","0.60","0.60","0.00","0.60","","8,000","","0.60"
"2012-11-07","GOIL","0.55","0.32","0.60","0.60","0.60","0.00","0.60","","6,000","","0.60"
"2012-11-08","GOIL","0.55","0.32","0.60","0.60","0.60","0.00","0.60","0.61","300","","0.60"
"2012-11-09","GOIL","0.55","0.32","0.60","0.60","0.60","0.00","0.60","","3,400","","0.60"
"2012-11-12","GOIL","0.55","0.32","0.60","0.60","0.60","0.00","0.60","","12,800","","0.60"
"2012-11-13","GOIL","0.55","0.32","0.60","0.60","0.60","0.00","0.60","","3,200","","0.60"
"2012-11-14","GOIL","0.55","0.32","0.60","0.60","0.60","0.00","0.60","","0","","0.60"
"2012-11-15","GOIL","0.60","0.32","0.60","0.60","0.60","0.00","0.60","0.62","28,800","","0.60"
"2012-11-16","GOIL","0.61","0.32","0.60","0.60","0.61","0.01","0.61","","17,000","","0.61"
"2012-11-19","GOIL","0.61","0.32","0.61","0.61","0.61","0.00","0.60","","172,000","","0.61"
"2012-11-20","GOIL","0.61","0.32","0.61","0.61","0.61","0.00","0.61","0.62","4,100","","0.62"
"2012-11-21","GOIL","0.62","0.32","0.61","0.61","0.62","0.01","0.61","","795,700","","0.61"
"2012-11-22","GOIL","0.62","0.32","0.62","0.62","0.62","0.00","0.61","","0","","0.62"
"2012-11-23","GOIL","0.62","0.32","0.62","0.62","0.62","0.00","0.62","","0","","0.62"
"2012-11-27","GOIL","0.62","0.32","0.62","0.62","0.62","0.00","0.60","","10,700","","0.62"
"2012-11-28","GOIL","0.62","0.32","0.62","0.62","0.62","0.00","0.60","0.61","0","","0.62"
"2012-11-29","GOIL","0.62","0.32","0.62","0.62","0.62","0.00","0.61","0.62","0","","0.62"
"2012-11-30","GOIL","0.62","0.32","0.62","0.62","0.62","0.00","0.61","0.00","51,000","","0.62"
"2012-12-04","GOIL","0.62","0.32","0.62","0.62","0.61","-0.01","0.61","","300","","0.61"
"2012-12-04","GOIL","0.62","0.32","0.61","0.61","0.61","0.00","0.61","","1,300","","0.61"
"2012-12-05","GOIL","0.62","0.32","0.61","0.61","0.61","0.00","0.60","","15,600","","0.61"
"2012-12-06","GOIL","0.62","0.32","0.61","0.61","0.61","0.00","0.61","","11,500","","0.61"
"2012-12-10","GOIL","0.62","0.32","0.61","0.61","0.61","0.00","0.61","","12,600","","0.61"
"2012-12-11","GOIL","0.62","0.32","0.61","0.61","0.61","0","0.61","","10,000","","0.61"
"2012-12-12","GOIL","0.62","0.32","0.61","0.61","0.61","0.00","0.61","","500","","0.61"
"2012-12-13","GOIL","0.62","0.32","0.61","0.61","0.61","0.00","0.61","","0","","0.61"
"2012-12-14","GOIL","0.62","0.32","0.61","0.61","0.61","0.00","0.61","","8,900","","0.61"
"2012-12-17","GOIL","0.62","0.32","0.61","0.61","0.61","0.00","0.61","","8,000","","0.61"
"2012-12-18","GOIL","0.62","0.32","0.61","0.61","0.61","0.00","0.61","","0","","0.61"
"2012-12-19","GOIL","0.62","0.32","0.61","0.61","0.61","0.00","0.61","0.62","1,000","","0.61"
"2012-12-20","GOIL","0.62","0.32","0.61","0.61","0.61","0.00","0.61","0.62","0","","0.61"
"2012-12-21","GOIL","0.62","0.32","0.61","0.61","0.61","0.00","0.61","0.62","0","","0.61"
"2012-12-24","GOIL","0.62","0.32","0.61","0.61","0.61","0.00","0.61","0.62","2,600","","0.61"
"2012-12-27","GOIL","0.62","0.32","0.61","0.61","0.61","0.00","0.61","0.62","0","","0.61"
"2012-12-28","GOIL","0.62","0.32","0.61","0.61","0.62","0.01","0.61","0.62","54,900","","0.61"
"2012-12-31","GOIL","0.62","0.32","0.62","0.62","0.62","0.00","0.62","","10,000","","0.62"
"2013-01-02","GOIL","0.62","0.62","0.62","0.62","0.62","0.00","0.62","","10,000","","0.62"
"2013-01-03","GOIL","0.62","0.62","0.62","0.62","0.62","0.00","0.62","0.63","8,200","","0.62"
"2013-01-04","GOIL","0.62","0.62","0.62","0.62","0.62","0.00","0.62","0.63","0","","0.62"
"2013-01-07","GOIL","0.62","0.62","0.62","0.62","0.62","0.00","0.62","0.63","19,400","","0.62"
"2013-01-08","GOIL","0.62","0.62","0.62","0.62","0.62","0.00","0.62","0.63","0","","0.62"
"2013-01-09","GOIL","0.63","0.62","0.62","0.62","0.63","0.01","0.63","","11,700","","0.63"
"2013-01-10","GOIL","0.63","0.62","0.63","0.63","0.63","0.00","0.63","","2,500","","0.63"
"2013-01-11","GOIL","0.63","0.62","0.63","0.63","0.63","0.00","0.63","","1,200","","0.63"
"2013-01-14","GOIL","0.63","0.62","0.63","0.63","0.63","0.00","0.63","","2,600","","0.63"
"2013-01-16","GOIL","0.64","0.62","0.64","0.64","0.64","0.00","0.64","","11,100","","0.64"
"2013-01-15","GOIL","0.64","0.62","0.63","0.63","0.64","0.01","0.64","","31,000","","0.63"
"2013-01-17","GOIL","0.64","0.62","0.64","0.64","0.64","0.00","0.64","0.65","11,000","","0.64"
"2013-01-18","GOIL","0.64","0.62","0.64","0.64","0.64","0.00","0.64","0.65","19,000","","0.64"
"2013-01-21","GOIL","0.65","0.62","0.64","0.64","0.65","0.01","0.64","0.65","8,900","","0.65"
"2013-01-22","GOIL","0.65","0.62","0.65","0.65","0.65","0.00","0.65","0.66","22,900","","0.65"
"2013-01-23","GOIL","0.66","0.62","0.65","0.65","0.66","0.01","0.65","0.66","11,100","","0.65"
"2013-01-24","GOIL","0.66","0.62","0.66","0.66","0.66","0.00","0.67","","47,300","","0.65"
"2013-01-25","GOIL","0.67","0.62","0.66","0.66","0.67","0.01","0.67","","3,300","","0.67"
"2013-01-28","GOIL","0.67","0.62","0.67","0.67","0.66","-0.01","","","48,100","","0.67"
"2013-01-29","GOIL","0.67","0.62","0.66","0.66","0.66","0.00","0.67","","0","","0.66"
"2013-01-30","GOIL","0.67","0.62","0.66","0.66","0.67","0.01","","0.67","5,000","","0.67"
"2013-01-31","GOIL","0.68","0.62","0.67","0.67","0.68","0.01","0.68","","20,000","","0.68"
"2013-02-01","GOIL","0.69","0.62","0.68","0.68","0.69","0.01","0.69","","14,400","","0.69"
"2013-02-04","GOIL","0.70","0.62","0.69","0.69","0.70","0.01","0.69","0.70","27,400","","0.70"
"2013-02-05","GOIL","0.70","0.62","0.70","0.70","0.70","0.00","0.70","0.75","35,700","","0.70"
"2013-02-06","GOIL","0.74","0.62","0.70","0.70","0.74","0.04","0.74","","73,600","","0.74"
"2013-02-07","GOIL","0.74","0.62","0.74","0.74","0.74","0.00","0.74","0.75","10,700","","0.74"
"2013-02-08","GOIL","0.77","0.62","0.74","0.74","0.77","0.03","0.77","","18,600","","0.74"
"2013-02-11","GOIL","0.80","0.62","0.77","0.77","0.80","0.03","0.80","","10,400","","0.81"
"2013-02-12","GOIL","0.82","0.62","0.80","0.80","0.82","0.02","0.82","0.83","23,400","","0.82"
"2013-02-13","GOIL","0.82","0.62","0.82","0.82","0.82","0.00","0.82","","26,000","","0.82"
"2013-02-14","GOIL","0.85","0.62","0.82","0.82","0.85","0.03","0.82","0.85","41,600","","0.85"
"2013-02-15","GOIL","0.85","0.62","0.85","0.85","0.85","0.00","","0.89","5,200","","0.85"
"2013-02-18","GOIL","0.85","0.62","0.85","0.85","0.85","0.00","0.85","0.90","32,100","","0.85"
"2013-02-19","GOIL","0.86","0.62","0.85","0.85","0.86","0.01","0.86","0.89","33,900","","0.86"
"2013-02-20","GOIL","0.88","0.62","0.86","0.86","0.88","0.02","0.87","0.90","129,600","","0.88"
"2013-02-21","GOIL","0.88","0.62","0.88","0.88","0.88","0.00","0.88","0.90","3,400","","0.88"
"2013-02-22","GOIL","0.88","0.62","0.88","0.88","0.87","-0.01","0.87","","3,500","","0.87"
"2013-02-25","GOIL","0.88","0.62","0.87","0.87","0.87","0.00","0.87","0.88","19,900","","0.87"
"2013-02-26","GOIL","0.88","0.62","0.87","0.87","0.87","0.00","0.87","0.88","3,900","","0.87"
"2013-02-27","GOIL","0.88","0.62","0.87","0.87","0.87","0.00","0.87","0.88","13,400","","0.87"
"2013-02-28","GOIL","0.89","0.62","0.87","0.87","0.89","0.02","0.87","0.89","10,000","","0.89"
"2013-03-01","GOIL","0.89","0.62","0.89","0.89","0.90","0.01","0.89","","38,800","","0.90"
"2013-03-04","GOIL","0.91","0.62","0.90","0.90","0.91","0.01","0.91","","28,800","","0.92"
"2013-03-05","GOIL","0.91","0.62","0.91","0.91","0.91","0.00","0.91","","4,700","","0.91"
"2013-03-07","GOIL","0.91","0.62","0.91","0.91","0.91","0.00","0.91","","0","","0.91"
"2013-03-08","GOIL","0.92","0.62","0.91","0.91","0.92","0.01","0.92","","5,600","","0.92"
"2013-03-11","GOIL","0.92","0.62","0.92","0.92","0.92","0.00","0.92","","8,100","","0.92"
"2013-03-12","GOIL","0.93","0.62","0.92","0.92","0.93","0.01","0.92","0.93","16,000","","0.92"
"2013-03-13","GOIL","0.95","0.62","0.93","0.93","0.95","0.02","0.95","1.00","125,100","","0.95"
"2013-03-14","GOIL","0.96","0.62","0.95","0.95","0.96","0.01","0.96","","30,200","","0.96"
"2013-03-15","GOIL","0.97","0.62","0.96","0.96","0.97","0.01","0.97","1.00","26,300","","0.98"
"2013-03-18","GOIL","0.97","0.62","0.97","0.97","0.97","0.00","0.97","","500","","0.97"
"2013-03-19","GOIL","0.97","0.62","0.97","0.97","0.97","0.00","0.98","","0","","0.97"
"2013-03-20","GOIL","0.99","0.62","0.97","0.97","0.99","0.02","0.99","","16,500","","0.99"
"2013-03-21","GOIL","1.00","0.62","0.99","0.99","1.00","0.01","1.00","","4,500","","0.99"
"2013-03-22","GOIL","1.00","0.62","1.00","1.00","1.00","0.00","1.00","1.02","13,000","","1.00"
"2013-03-25","GOIL","1.02","0.62","1.00","1.00","1.02","0.02","1.02","","4,400","","1.00"
"2013-03-26","GOIL","1.02","0.62","1.02","1.02","1.02","0.00","1.02","","3,500","","1.02"
"2013-03-27","GOIL","1.03","0.62","1.02","1.02","1.03","0.01","1.03","","48,400","","1.03"
"2013-03-28","GOIL","1.04","0.62","1.03","1.03","1.04","0.01","1.05","","147,100","","1.05"
"2013-04-02","GOIL","1.04","0.62","1.04","1.04","1.04","0.00","","10.40","0","","1.05"
"2013-04-03","GOIL","1.04","0.62","1.04","1.04","1.04","0.00","1.04","","500","","1.04"
"2013-04-04","GOIL","1.06","0.62","1.04","1.04","1.06","0.02","1.06","1.07","10,200","","1.05"
"2013-04-05","GOIL","1.07","0.62","1.06","1.06","1.07","0.01","1.07","1.10","21,000","","1.07"
"2013-04-08","GOIL","1.07","0.62","1.07","1.07","1.07","0.00","1.07","","23,200","","1.07"
"2013-04-09","GOIL","1.08","0.62","1.07","1.07","1.08","0.01","","1.08","1,500","","1.08"
"2013-04-10","GOIL","1.10","0.62","1.08","1.08","1.10","0.02","1.10","","6,800","","1.11"
"2013-04-11","GOIL","1.14","0.62","1.10","1.10","1.14","0.04","1.14","","7,100","","1.14"
"2013-04-12","GOIL","1.17","0.62","1.14","1.14","1.17","0.03","1.16","1.20","16,700","","1.16"
"2013-04-15","GOIL","1.21","0.62","1.17","1.17","1.21","0.04","1.21","","14,100","","1.17"
"2013-04-16","GOIL","1.24","0.62","1.21","1.21","1.24","0.03","1.23","","1,000","","1.17"
"2013-04-17","GOIL","1.25","0.62","1.24","1.24","1.25","0.01","1.26","","5,800","","1.17"
"2013-04-18","GOIL","1.27","0.62","1.25","1.25","1.27","0.02","1.28","1.30","8,400","","1.17"
"2013-04-19","GOIL","1.30","0.62","1.27","1.27","1.30","0.03","1.30","1.32","5,700","","1.30"
"2013-04-22","GOIL","1.30","0.62","1.30","1.30","1.30","0.00","1.31","","16,200","","1.31"
"2013-04-23","GOIL","1.30","0.62","1.30","1.30","1.30","0.00","1.30","1.31","31,000","","1.31"
"2013-04-24","GOIL","1.31","0.62","1.30","1.30","1.31","0.01","1.30","1.31","36,500","","1.31"
"2013-04-25","GOIL","1.32","0.62","1.31","1.31","1.32","0.01","1.32","1.35","14,700","","1.32"
"2013-04-26","GOIL","1.32","0.62","1.32","1.32","1.32","0.00","1.33","1.35","15,400","","1.33"
"2013-04-29","GOIL","1.34","0.62","1.32","1.32","1.34","0.02","1.34","1.35","28,600","","1.35"
"2013-04-30","GOIL","1.35","0.62","1.34","1.34","1.35","0.01","1.36","1.50","89,600","","1.35"
"2013-05-02","GOIL","1.35","0.62","1.35","1.35","1.35","0.00","1.35","1.50","0","","1.35"
"2013-05-03","GOIL","1.38","0.62","1.35","1.35","1.38","0.03","1.37","1.38","2,900","","1.38"
"2013-05-06","GOIL","1.46","0.62","1.38","1.38","1.46","0.08","1.42","1.46","20,700","","1.43"
"2013-05-07","GOIL","1.47","0.62","1.46","1.46","1.47","0.01","1.47","","43,200","","1.47"
"2013-05-08","GOIL","1.47","0.62","1.47","1.47","1.47","0.00","1.47","1.60","200","","1.47"
"2013-05-09","GOIL","1.47","0.62","1.47","1.47","1.47","0.00","1.47","","0","","1.47"
"2013-05-10","GOIL","1.48","0.62","1.47","1.47","1.48","0.01","1.48","","1,500","","1.48"
"2013-05-13","GOIL","1.49","0.62","1.48","1.48","1.49","0.01","1.50","1.70","8,800","","1.50"
"2013-05-14","GOIL","1.50","0.62","1.49","1.49","1.50","0.01","1.50","1.51","10,900","","1.50"
"2013-05-15","GOIL","1.50","0.62","1.50","1.50","1.50","0.00","1.50","1.70","11,300","","1.50"
"2013-05-16","GOIL","1.50","0.62","1.50","1.50","1.50","0.00","","1.50","5,300","","1.50"
"2013-05-17","GOIL","1.50","0.62","1.50","1.50","1.50","0.00","","1.50","5,300","","1.50"
"2013-05-20","GOIL","1.50","0.62","1.50","1.50","1.38","-0.12","","1.40","500","","1.40"
"2013-05-21","GOIL","1.50","0.62","1.38","1.38","1.49","0.11","1.38","1.49","5,500","","1.49"
"2013-05-22","GOIL","1.50","0.62","1.49","1.49","1.49","0.00","","1.48","2,200","","1.48"
"2013-05-23","GOIL","1.50","0.62","1.49","1.49","1.40","-0.09","1.40","1.46","348,000","","1.40"
"2013-05-24","GOIL","1.50","0.62","1.40","1.40","1.40","0.00","1.40","1.48","85,400","","1.40"
"2013-05-28","GOIL","1.50","0.62","1.40","1.40","1.40","0.00","","1.40","10,600","","1.40"
"2013-05-29","GOIL","1.50","0.62","1.40","1.40","1.40","0.00","1.25","1.40","800","","1.40"
"2013-05-30","GOIL","1.50","0.62","1.40","1.40","1.40","0.00","1.30","1.35","0","","1.40"
"2013-05-31","GOIL","1.50","0.62","1.40","1.40","1.40","0.00","1.20","1.39","6,500","","1.40"
"2013-06-03","GOIL","1.50","0.62","1.40","1.40","1.39","-0.01","","1.38","500","","1.37"
"2013-06-04","GOIL","1.50","0.62","1.39","1.39","1.39","0.00","","1.39","238,400","","1.39"
"2013-06-05","GOIL","1.50","0.62","1.39","1.39","1.38","-0.01","1.38","1.39","144,400","","1.38"
"2013-06-06","GOIL","1.50","0.62","1.38","1.38","1.38","0.00","","1.38","100","","1.38"
"2013-06-07","GOIL","1.50","0.62","1.38","1.38","1.37","-0.01","","1.37","400","","1.37"
"2013-06-10","GOIL","1.50","0.62","1.37","1.37","1.37","0.00","1.37","1.38","0","","1.37"
"2013-06-11","GOIL","1.50","0.62","1.37","1.37","1.37","0.00","","1.37","700","","1.37"
"2013-06-12","GOIL","1.50","0.62","1.37","1.37","1.37","0.00","","1.37","0","","1.37"
"2013-06-13","GOIL","1.50","0.62","1.37","1.37","1.37","0.00","","1.35","0","","1.37"
"2013-06-14","GOIL","1.50","0.62","1.37","1.37","1.37","0.00","","1.35","0","","1.37"
"2013-06-17","GOIL","1.50","0.62","1.37","1.37","1.31","-0.06","","","1,100","","1.30"
"2013-06-18","GOIL","1.50","0.62","1.31","1.31","1.31","0.00","","1.31","100","","1.31"
"2013-06-19","GOIL","1.50","0.62","1.31","1.31","1.28","-0.03","","1.30","124,100","","1.28"
"2013-06-20","GOIL","1.50","0.62","1.28","1.28","1.28","0.00","","1.28","8,700","","1.28"
"2013-06-21","GOIL","1.50","0.62","1.28","1.28","1.28","0.00","","1.29","1,500","","1.28"
"2013-06-24","GOIL","1.50","0.62","1.28","1.28","1.28","0.00","","1.28","400","","1.28"
"2013-06-25","GOIL","1.50","0.62","1.28","1.28","1.28","0.00","","1.28","0","","1.28"
"2013-06-26","GOIL","1.50","0.62","1.28","1.28","1.28","0.00","1.25","1.27","4,600","","1.28"
"2013-06-27","GOIL","1.50","0.62","1.28","1.28","1.28","0.00","","1.28","0","","1.28"
"2013-06-28","GOIL","1.50","0.62","1.28","1.28","1.25","-0.03","1.25","1.28","35,000","","1.28"
"2013-07-02","GOIL","1.50","0.62","1.25","1.25","1.20","-0.05","","1.20","13,300","","1.20"
"2013-07-03","GOIL","1.50","0.62","1.20","1.20","1.15","-0.05","1.15","1.20","6,800","","1.15"
"2013-07-04","GOIL","1.50","0.62","1.15","1.15","1.15","0.00","1.05","1.15","0","","1.15"
"2013-07-05","GOIL","1.50","0.62","1.15","1.15","1.05","-0.10","1.05","1.14","7,300","","1.05"
"2013-07-08","GOIL","1.50","0.62","1.05","1.05","0.97","-0.08","0.97","1.05","5,000","","0.97"
"2013-07-09","GOIL","1.50","0.62","0.97","0.97","0.90","-0.07","0.90","1.00","8,000","","0.90"
"2013-07-10","GOIL","1.50","0.62","0.90","0.90","0.88","-0.02","","0.88","20,000","","0.88"
"2013-07-11","GOIL","1.50","0.62","0.88","0.88","0.88","0.00","0.83","0.88","0","","0.88"
"2013-07-12","GOIL","1.50","0.62","0.88","0.88","0.88","0.00","0.88","0.90","1,000","","0.88"
"2013-07-15","GOIL","1.50","0.62","0.88","0.88","0.88","0.00","0.86","0.88","400","","0.88"
"2013-07-16","GOIL","1.50","0.62","0.88","0.88","0.88","0.00","0.86","0.88","1,100","","0.88"
"2013-07-17","GOIL","1.50","0.62","0.88","0.88","0.88","0.00","0.86","0.88","900","","0.88"
"2013-07-18","GOIL","1.50","0.62","0.88","0.88","0.88","0.00","0.86","0.88","2,100","","0.88"
"2013-07-19","GOIL","1.50","0.62","0.88","0.88","0.87","-0.01","0.86","0.88","600","","0.87"
"2013-07-22","GOIL","1.50","0.62","0.87","0.87","0.86","-0.01","0.83","0.87","500","","0.86"
"2013-07-23","GOIL","1.50","0.62","0.86","0.86","0.86","0.00","0.83","0.86","0","","0.86"
